name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
Yamato 790347,25696,Valid,H6,6.88,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790348,25697,Valid,H6,4.88,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790350,25699,Valid,H6,4.03,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790351,25700,Valid,H6,2.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790388,25737,Valid,H5,23.05,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790390,25739,Valid,H5,5.09,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790393,25742,Valid,H5,54.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790397,25746,Valid,LL,161.99,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790409,25758,Valid,H4,10.6,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790423,25772,Valid,H5,2.37,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790438,25787,Valid,H4,6.84,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790439,25788,Valid,H4,3.12,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790444,25793,Valid,L4-6,10.92,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790456,25805,Valid,LL6,72.65,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790460,25809,Valid,H3.7,586.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790464,25813,Valid,H5,55.49,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790473,25822,Valid,H5,7.96,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790475,25824,Valid,H5,12.01,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790490,25839,Valid,E,1.18,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790497,25846,Valid,H4,2.85,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790498,25847,Valid,H4,2.96,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790509,25858,Valid,H4/5,45.93,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790521,25870,Valid,L3,221.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790527,25876,Valid,LL,299.9,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790535,25884,Valid,LL,219.7,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790538,25887,Valid,LL,102.58,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790539,25888,Valid,LL,97.36,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790567,25916,Valid,LL,27.3,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790575,25924,Valid,LL,15.37,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790580,25929,Valid,LL,13.31,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790594,25943,Valid,LL,7.39,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790602,25951,Valid,LL,8.17,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790609,25958,Valid,LL,7.66,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790627,25976,Valid,LL,7.18,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790633,25982,Valid,LL,5.13,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790637,25986,Valid,LL,4.23,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790677,26026,Valid,LL,2.92,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790693,26042,Valid,LL,3.22,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790695,26044,Valid,LL,3.49,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790699,26048,Valid,LL,3.94,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790702,26051,Valid,LL,1.63,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790709,26058,Valid,LL,2.79,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790712,26061,Valid,LL,2.45,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790716,26065,Valid,LL,2.37,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790729,26078,Valid,L6,236.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790734,26083,Valid,L6,492.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790737,26086,Valid,L6,40.4,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790745,26094,Valid,H4,8.43,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790749,26098,Valid,H4,1714.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790781,26130,Valid,H4,122.39,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790782,26131,Valid,LL,938.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790793,26142,Valid,LL6,27.09,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790804,26153,Valid,LL6,8.71,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790808,26157,Valid,LL6,11.75,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790813,26162,Valid,LL6,9.17,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790819,26168,Valid,LL6,8.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790822,26171,Valid,LL6,9.61,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790826,26175,Valid,LL6,8.81,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790828,26177,Valid,LL6,8.84,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790853,26202,Valid,LL6,4.62,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790872,26221,Valid,H4,3.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790890,26239,Valid,LL6,4.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790893,26242,Valid,LL6,1.65,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790899,26248,Valid,LL6,2.51,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790907,26256,Valid,LL6,1.92,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790918,26267,Valid,LL6,2.37,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790919,26268,Valid,LL6,1.41,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790929,26278,Valid,LL6,1.29,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790934,26283,Valid,LL6,0.96,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790937,26286,Valid,LL6,0.85,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790943,26292,Valid,LL6,3.61,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790953,26302,Valid,H4,4.63,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790962,26311,Valid,H3/4,0.92,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790963,26312,Valid,H3/4,40.32,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790976,26325,Valid,LL6,8.68,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790977,26326,Valid,LL6,7.28,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790982,26331,Valid,LL6,88.56,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790983,26332,Valid,L6,22.96,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790992,26341,Valid,CO3.5,162.99,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 790999,26348,Valid,L6,154.34,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791014,26363,Valid,L3/4,6.4,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791021,26370,Valid,H4/5,5.48,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791039,26388,Valid,H4,8.17,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791046,26395,Valid,H5,10.63,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791047,26396,Valid,H3.8,163.44,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791055,26404,Valid,H4/5,19.07,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791056,26405,Valid,H6,38.28,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791062,26411,Valid,L5/6,7.49,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791076,26425,Valid,"Iron, ungrouped",331.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791085,26434,Valid,H4,22.09,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791094,26443,Valid,H4,1.17,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791095,26444,Valid,H4,1.4,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791105,26454,Valid,H4,15.16,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791142,26491,Valid,LL6,0.44,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791159,26508,Valid,L6,7.41,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791161,26510,Valid,H6,4.05,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791164,26513,Valid,L5,12.85,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791169,26518,Valid,H4,7.88,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791170,26519,Valid,L5,6.78,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791191,26540,Valid,CM2,70.08,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791209,26558,Valid,H5,3288.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791221,26570,Valid,H4/5,43.66,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791235,26584,Valid,H4/5,10.65,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791240,26589,Valid,H4/5,7.92,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791241,26590,Valid,H4/5,10.73,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791249,26598,Valid,H4/5,9.03,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791293,26642,Valid,H4/5,2.2,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791297,26646,Valid,H4/5,3.93,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791318,26667,Valid,H,265.96,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791328,26677,Valid,H5,4.36,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791330,26679,Valid,H5,3.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791335,26684,Valid,H5,1.79,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791344,26693,Valid,H4,10.74,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791354,26703,Valid,H3,5.2,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791355,26704,Valid,H4,4.71,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791360,26709,Valid,H4,2.14,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791377,26726,Valid,H3,4.74,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791389,26738,Valid,H4,3.74,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791413,26762,Valid,L6,203.61,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791435,26784,Valid,H4,15.09,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791440,26789,Valid,L6,89.65,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791475,26824,Valid,H4/5,14.38,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791479,26828,Valid,H4/5,1.39,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791483,26832,Valid,L6,73.59,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791522,26871,Valid,L4,2.48,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791525,26874,Valid,L6,0.71,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791531,26880,Valid,L5,77.92,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791535,26884,Valid,H4,15.52,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791538,26887,Valid,Ureilite,419.03,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791567,26916,Valid,H4,67.98,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791568,26917,Valid,L6,40.07,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791575,26924,Valid,L6,3.19,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791608,26957,Valid,H5,19.77,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791615,26964,Valid,H5,18.22,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791617,26966,Valid,H5,8.93,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791620,26969,Valid,H4/5,5.86,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791621,26970,Valid,H4/5,2.44,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791623,26972,Valid,H4/5,1.73,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791627,26976,Valid,L6,1.82,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791633,26982,Valid,L4,634.33,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791635,26984,Valid,L4,653.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791639,26988,Valid,H5,13.66,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791642,26991,Valid,L4,4.35,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791670,27019,Valid,L4,541.72,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791673,27022,Valid,H4,2.64,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791677,27026,Valid,L4,473.05,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791679,27028,Valid,L4,18.46,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791685,27034,Valid,H5,27.02,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791686,27035,Valid,H5,19.03,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791689,27038,Valid,H5,2.68,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791690,27039,Valid,H5,2.26,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791697,27046,Valid,L4,1.44,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791709,27058,Valid,L4,174.32,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791713,27062,Valid,L4,2.79,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791717,27066,Valid,CO3.3,25322.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791726,27075,Valid,H4,4.98,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791727,27076,Valid,L4,18.17,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791730,27079,Valid,H4,34.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791745,27094,Valid,CO3,17.62,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791750,27099,Valid,L4,83.53,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791755,27104,Valid,L4,7.7,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791760,27109,Valid,L4,3.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791762,27111,Valid,L4,4.06,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791773,27122,Valid,L6,4.14,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791774,27123,Valid,H6,37.5,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791777,27126,Valid,H6,43.81,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791790,27139,Valid,EH3,31.65,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791798,27147,Valid,H4,3.78,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791799,27148,Valid,H4,1.08,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791803,27152,Valid,L4,11.07,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791804,27153,Valid,L4,9.32,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791812,27161,Valid,EH4,4.3,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791835,27184,Valid,LL3.7,23.8,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791841,27190,Valid,L5,7.19,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791848,27197,Valid,H5,2.95,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791862,27211,Valid,H6,80.91,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791876,27225,Valid,H4,16.85,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791895,27244,Valid,H5,2.43,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791898,27247,Valid,H5,2.04,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791922,27271,Valid,H6,23.65,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791931,27280,Valid,H4,260.06,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791936,27285,Valid,H4,22.61,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791940,27289,Valid,H4,10.03,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791945,27294,Valid,H4,1.54,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791958,27307,Valid,L6,826.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791978,27327,Valid,H4,160.28,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791988,27337,Valid,H4,112.26,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 791992,27341,Valid,H4,41.26,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792000,27349,Valid,H4,37.63,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792014,27363,Valid,H4,23.27,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792060,27409,Valid,H4,14.64,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792069,27418,Valid,H4,16.82,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792084,27433,Valid,H4,10.97,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792343,27692,Valid,H6,34.06,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792346,27695,Valid,H4,2.37,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792520,27869,Valid,L6,127.9,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792521,27870,Valid,H4,438.85,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792526,27875,Valid,H4,104.19,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792535,27884,Valid,H4,36.0,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792536,27885,Valid,H4,26.86,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792537,27886,Valid,H5,27.75,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792545,27894,Valid,H4,15.22,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792547,27896,Valid,H4,15.21,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792551,27900,Valid,H4/5,13.86,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792552,27901,Valid,H4/5,10.06,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792557,27906,Valid,H4/5,8.65,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792561,27910,Valid,H4/5,14.15,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792564,27913,Valid,H4/5,7.27,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
Yamato 792572,27921,Valid,H4/5,6.1,Found,01/01/1979 12:00:00 AM,-71.5,35.66667,"(-71.5, 35.66667)"
